bgc_id	motif_id	n_training_matches	score_threshold	score	hit_genes
BGC0002478	M2301	903	7.681	7.681	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002478	MG1357_M1293_M1551_M1552	336	-9.109	-6.082	Bac_luciferase,Carboxyl_trans,Polyketide_cyc,Sugar_tr
BGC0002478	MG1484_M0032_M2806_M2894	31	-93.284	-56.601	AS-PF00561,AS-PP-binding_c28,AS-p450_c29,Bac_luciferase,FMN_red,KR_c28,KR_c43,Polyketide_cyc
BGC0002478	MG1523_M1029_M1031	539	14.904	29.23	ABM_c0,AS-t2clf_c28,AS-t2clf_c39,Cyclase_polyket,FAD_binding_3_c46
BGC0002478	MG1524_M0073_M0590	631	3.673	19.777	ABM_c0,AS-t2clf_c28,AS-t2clf_c39
BGC0002478	MG1850_M0505_M0626	1246	4.101	7.582	Bac_luciferase,FMN_red,Sugar_tr
BGC0002478	MG1887_M0366_M0416	424	-1.537	5.269	AS-PF00561,Sugar_tr
BGC0002478	MG1980_M1827_M1969_M1973_M1974_M1976_M1977	193	-44.001	-38.955	AS-PF00561,Carboxyl_trans,KR_c28
BGC0002478	MG534_M1402_M2238_M2261_M2265	1355	2.86	2.86	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002478	MG535_M1110_M1238_M2262_M2266	950	4.177	4.177	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002491	MG781_M2561_M2736	532	6.041	6.041	AS-AMP-binding_c48,AS-EntA_c1
BGC0002491	MG835_M1313_M1329	584	8.476	8.476	AS-AMP-binding_c48,FAD_binding_9;SIP
BGC0002492	M0383	227	7.058	7.058	FAD_binding_9;SIP,Sugar_tr
BGC0002492	M1002	179	3.713	3.713	AS-AMP-binding_c48,AS-EntA_c6
BGC0002492	M1218	388	1.535	9.724	AS-AMP-binding_c48,AS-EntC_c1,Sugar_tr
BGC0002492	M1647	463	2.65	10.417	AS-EntC_c1,Isochorismatase_c21;AS-PP-binding_c40
BGC0002492	MG779_M1630_M1637_M1676	190	-2.735	3.59	AS-EntC_c1,Isochorismatase_c21;AS-PP-binding_c40
BGC0002492	MG781_M2561_M2736	532	6.041	13.146	AS-AMP-binding_c48,AS-EntC_c1,Isochorismatase_c21;AS-PP-binding_c40
BGC0002492	MG835_M1313_M1329	584	8.476	8.476	AS-AMP-binding_c48,FAD_binding_9;SIP
BGC0002495	MG796_M2860_M2861_M2871_M2872	930	12.108	22.993	AS-AMP-binding_c48,AS-EntA_c5,AS-EntC_c0,Isochorismatase_c21;AS-PP-binding_c7
BGC0002495	MG797_M2791_M2868_M2869	756	-6.088	17.691	AS-EntA_c5,AS-EntC_c0,Isochorismatase_c21;AS-PP-binding_c7
BGC0002497	M0089	65	7.348	7.348	AS-Abhydrolase_6,Aldo_ket_red
BGC0002497	M0247	460	6.231	6.231	AS-Abhydrolase_6,Sugar_tr
BGC0002497	M0314	28	5.158	5.158	Aminotran_1_2,Sugar_tr
BGC0002497	M0329	87	7.501	7.501	AS-p450_c29,Aminotran_1_2
BGC0002497	M0572	195	7.07	7.07	Aldo_ket_red,KR_c28
BGC0002497	M0742	38	6.171	25.847	AS-MGT_c2,Cyclase,Methyltransf_12_c20,Methyltransf_23
BGC0002497	M0782	991	5.902	5.902	Aldedh,Sugar_tr
BGC0002497	M1511	459	11.781	19.12	AS-MGT_c2,AS-PP-binding_c12,Methyltransf_23
BGC0002497	MG1484_M0032_M2806_M2894	31	-93.284	-69.99	AS-PF00561,AS-p450_c29,Aldo_ket_red,Cyclase,KR_c28,Methyltransf_23
BGC0002497	MG1887_M0366_M0416	424	-1.537	8.325	AS-PF00561,Aldo_ket_red,Sugar_tr
BGC0002497	MG1888_M0195_M0251	288	-9.164	7.056	AS-PF00561,Aldo_ket_red
BGC0002497	MG1980_M1827_M1969_M1973_M1974_M1976_M1977	193	-44.001	-39.589	AS-PF00561,Aldo_ket_red,KR_c28
BGC0002497	MG276_M2671_M2745_M2836	43	-20.984	-14.823	AS-AMP-binding_c20,AS-MGT_c2
BGC0002497	MG403_M1476_M1496_M2005	63	-41.918	-34.122	AS-Abhydrolase_6,Aminotran_1_2
BGC0002498	M0200	215	4.644	5.017	PfkB,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002498	M0869	90	8.758	23.709	GFO_IDH_MocA_c8;GFO_IDH_MocA_C,KduI,PfkB,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002498	M1098	188	13.076	19.715	AS-PKS_AT_c24,Amino_oxidase_c40,Thioesterase_c3
BGC0002498	MG1484_M0032_M2806_M2894	31	-93.284	-84.449	AS-PKS_AT_c24,PfkB,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002498	MG1774_M0385_M0855	653	3.388	7.953	Aldedh,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002499	M2162	62	0.013	13.96	AS-ATP-grasp_c8,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3
BGC0002499	MG1237_M1296_M2164	405	8.76	22.189	ACP_syn_III_C_c4,AS-ATP-grasp_c8,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3
BGC0002501	M0153	118	1.762	11.263	AS-p450_c16,AS-p450_c7,Sugar_tr
BGC0002501	M0314	28	5.158	5.158	Aminotran_1_2,Sugar_tr
BGC0002501	MG1484_M0032_M2806_M2894	31	-93.284	-89.495	AS-p450_c26,Aldo_ket_red,Methyltransf_23
BGC0002501	MG1887_M0366_M0416	424	-1.537	-1.537	Aldo_ket_red,Sugar_tr
BGC0002501	MG866_M0519_M1942	73	-13.366	-10.929	ATP-synt_ab,Aminotran_1_2,Methyltransf_23
BGC0002504	M0140	162	6.564	6.564	AS-ksIII_c2,Polyketide_cyc2
BGC0002504	M0562	75	11.047	11.047	AS-PKS_AT_c24,AS-ksIII_c2
BGC0002504	M0876	84	15.104	15.104	AS-ksIII_c2,AS-t2clf_c28,AS-t2clf_c39
BGC0002504	MG1484_M0032_M2806_M2894	31	-93.284	-74.455	AS-PKS_AT_c24,AS-PP-binding_c28,AS-ksIII_c2,NAD_binding_10
BGC0002504	MG1523_M1029_M1031	539	14.904	28.083	AS-t2clf_c28,AS-t2clf_c39,Cyclase_polyket,FAD_binding_3_c46,Polyketide_cyc2
BGC0002504	MG1524_M0073_M0590	631	3.673	12.961	AS-t2clf_c28,AS-t2clf_c39
BGC0002506	M0140	162	6.564	6.724	Lactamase_B,Polyketide_cyc2
BGC0002506	M0152	196	7.036	7.036	Bac_luciferase,Polyketide_cyc2
BGC0002506	M0496	269	3.814	8.699	Flavin_Reduct,SnoaL_4
BGC0002506	M1024	425	7.571	7.571	Bac_luciferase,Flavin_Reduct
BGC0002506	MG1484_M0032_M2806_M2894	31	-93.284	-56.121	ABM_c1,AS-PP-binding_c28,AS-t2ks_c40,Bac_luciferase,KR_c28,NAD_binding_10,SnoaL_4
BGC0002506	MG1980_M1827_M1969_M1973_M1974_M1976_M1977	193	-44.001	-43.833	KR_c28,Lactamase_B
BGC0002509	MG149_M2827_M2837_M2838	23	-25.855	-23.556	Amino_oxidase_c27,FA_hydroxylase
BGC0002509	MG151_M2785_M2800_M2805_M2846	355	7.023	16.098	ADH_N_2;AS-ADH_zinc_N_c47,Amino_oxidase_c27,FA_hydroxylase
BGC0002510	M0109	61	7.519	7.519	AS-Abhydrolase_6,PALP
BGC0002510	M0264	55	8.63	8.63	DSBA,PALP
BGC0002510	M1538	296	-2.272	10.308	AS-PP-binding_c29,FabA_c17
BGC0002510	MG1127_M1539_M1553_M1584	345	12.868	35.755	4HBT_2,AS-PP-binding_c29,AS-ladderane_c23,AS-t2fas_c13,DSBA,FabA_c17
BGC0002510	MG1176_M0837_M0950_M0951_M0997_M1000_M1001	2290	8.092	8.092	OCD_Mu_crystall,PALP
BGC0002514	M0152	196	7.036	7.036	Bac_luciferase,Polyketide_cyc2
BGC0002514	M0177	159	6.759	6.759	AS-Abhydrolase_6,NAD_binding_10
BGC0002514	M0186	141	7.038	7.038	AS-Abhydrolase_6,Polyketide_cyc2
BGC0002514	M0247	460	6.231	6.231	AS-Abhydrolase_6,Sugar_tr
BGC0002514	M1210	62	7.294	7.294	AS-Condensation_c16,Bac_luciferase
BGC0002514	MG1850_M0505_M0626	1246	4.101	4.101	Bac_luciferase,Sugar_tr
BGC0002517	M0216	58	10.947	10.947	AS-p450_c29,Thioesterase_c3
BGC0002517	M0241	147	6.609	6.609	AS-PF00561,KR_c25
BGC0002517	M0712	147	10.472	10.472	AS-AMP-binding_c38,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3
BGC0002517	M1098	188	13.076	21.468	AS-PKS_AT_c24,AS-Stand_Alone_Lasso_RRE_c4,Thioesterase_c3
BGC0002517	M1198	73	35.408	67.526	AS-AMP-binding_c13,AS-AMP-binding_c38,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3,AS-PKS_AT_c24,AS-PP-binding_c41,AS-Stand_Alone_Lasso_RRE_c4,B12-binding_c2,Docking;AS-mod_KS_c48;Acyl_transf_1_c28;PS-DH_c5;AS-adh_short;AS-PP-binding_c44;Erythro-docking,Met_asp_mut_E,Thioesterase_c3
BGC0002517	M1199	295	4.574	28.505	AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3,AS-Stand_Alone_Lasso_RRE_c4,B12-binding_c2,Met_asp_mut_E
BGC0002517	M1292	67	9.353	9.353	AS-AMP-binding_c13,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3
BGC0002517	MG1200_M1237_M2686_M2732	609	2.048	12.859	B12-binding_c2,Met_asp_mut_E
BGC0002517	MG1484_M0032_M2806_M2894	31	-93.284	-87.8	AS-PF00561,AS-PKS_AT_c24,AS-p450_c29
BGC0002517	MG1980_M1827_M1969_M1973_M1974_M1976_M1977	193	-44.001	-43.72	AS-PF00561,KR_c25
BGC0002520	M0298	53	8.811	8.811	FMN_red,RibD_C
BGC0002520	M0327	69	8.846	8.846	FMN_red,Thioesterase_c35
BGC0002520	M0973	384	-0.566	13.991	Urease_beta,Urease_gamma
BGC0002520	MG1336_M0511_M0964	411	6.665	8.531	AS-AMP-binding_c21,Thioesterase_c35
BGC0002520	MG476_M0463_M1027	192	9.949	9.949	AS-DegT_DnrJ_EryC1_c15,Thioesterase_c35
BGC0002520	MG494_M1556_M1899_M1903_M1908_M1909_M1911_M1914_M1916_M1917	269	-1.697	52.313	AS-DHQ_synthase_c2,AS-DegT_DnrJ_EryC1_c15,DHquinase_II,FAD_binding_3_c37,GFO_IDH_MocA_c32;GFO_IDH_MocA_C,HAD_2_c30,Methyltransf_11_c2,ROK
BGC0002523	M0713	227	8.749	17.914	Glyco_trans_4_4_c5;AS-Glycos_transf_1_c3,NTP_transferase,Peptidase_M23
BGC0002523	MG139_M1481_M2482	189	6.55	15.023	Asp_Glu_race,Glyco_trans_4_4_c5;AS-Glycos_transf_1_c3,NAD_binding_2;6PGD,Peptidase_M23
BGC0002526	M0560	43	7.733	7.733	AS-MGT_c0,GDP_Man_Dehyd
BGC0002526	M1024	425	7.571	7.571	Bac_luciferase,Flavin_Reduct
BGC0002526	M1854	31	-4.028	2.646	AS-DegT_DnrJ_EryC1_c47,Epimerase_c47
BGC0002526	MG1423_M1723_M1852	74	-6.585	9.18	AS-DegT_DnrJ_EryC1_c47,Epimerase_c47,Hexose_dehydrat
BGC0002526	MG450_M0751_M2593_M2610	813	7.728	13.019	AS-MGT_c0,GDP_Man_Dehyd,NTP_transferase
BGC0002527	MG701_M1534_M2853_M2898	304	-12.64	5.07	AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c10,HpcH_HpaI_c3;HpcH_HpaI_c5
BGC0002527	MG704_M2882_M2883	725	2.19	24.27	AS-ATP-grasp_3_c22,AS-IucA_IucC_c8,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c10,HpcH_HpaI_c3;HpcH_HpaI_c5
BGC0002528	M0854	80	6.579	6.579	Esterase,Sugar_tr
BGC0002528	M1002	179	3.713	3.713	AS-AMP-binding_c48,AS-EntA_c6
BGC0002528	M1218	388	1.535	9.724	AS-AMP-binding_c48,AS-EntC_c1,Sugar_tr
BGC0002528	MG779_M1630_M1637_M1676	190	-2.735	1.324	AS-EntC_c1,Esterase
BGC0002528	MG781_M2561_M2736	532	6.041	8.95	AS-AMP-binding_c48,AS-EntC_c1,Esterase
BGC0002533	M1448	366	11.311	11.311	GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002533	MG757_M1438_M1452_M1836	671	1.671	8.935	GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002536	M0333	41	6.56	9.841	E1_dh,Transket_pyr;Transketolase_C
BGC0002536	M0896	372	7.826	7.826	Abhydrolase_3,Aminotran_1_2
BGC0002536	MG1410_M0344_M0429_M2012_M2015	1046	-3.047	8.703	E1_dh,Transket_pyr;Transketolase_C
BGC0002536	MG1412_M0921_M2016_M2017	621	3.807	11.038	E1_dh,Transket_pyr;Transketolase_C
BGC0002539	M0247	460	6.231	6.231	AS-Abhydrolase_6,Sugar_tr
BGC0002540	M1090	59	10.581	10.581	AS-DegT_DnrJ_EryC1_c15,GDP_Man_Dehyd
BGC0002540	MG475_M1088_M1089	204	4.345	20.31	AS-DegT_DnrJ_EryC1_c15,GDP_Man_Dehyd,UDPGT_c29
BGC0002541	M0560	43	7.733	15.043	AS-MGT_c0,Cys_Met_Meta_PP_c3,GDP_Man_Dehyd
BGC0002541	M2215	689	12.52	17.915	APS_kinase,PAPS_reduct,Sulfotransfer_3
BGC0002541	MG1148_M1200_M2213	243	-0.919	5.648	APS_kinase,PAPS_reduct
BGC0002541	MG1423_M1723_M1852	74	-6.585	-0.397	AS-MGT_c4;AS-MGT_c11,Hexose_dehydrat
BGC0002541	MG276_M2671_M2745_M2836	43	-20.984	-16.234	AS-MGT_c0,AS-p450_c27
BGC0002541	MG450_M0751_M2593_M2610	813	7.728	20.301	AS-MGT_c0,AS-RmlD_sub_bind_c29,GDP_Man_Dehyd,NTP_transferase
BGC0002544	MG746_M0744_M1700	111	10.305	20.552	AS-AMP-binding_c48,AS-Orn_monoox_c2,AS-SalSyn_c0,Formyl_trans_N;Formyl_trans_C
BGC0002544	MG749_M2539_M2662	1042	11.385	11.385	AS-Orn_monoox_c2,Formyl_trans_N;Formyl_trans_C
BGC0002545	MG1378_M2130_M2134_M2150_M2172_M2175_M2176	657	-4.649	17.262	4HBT_c40,DUF1702,FG-GAP_3;UnbV_ASPIC
BGC0002545	MG1381_M2142_M2159	294	18.367	28.049	4HBT_c40,AS-APH_c44,DUF1702,FG-GAP_3;UnbV_ASPIC
BGC0002547	M0247	460	6.231	6.231	AS-Abhydrolase_6,Sugar_tr
BGC0002547	M0932	359	6.485	6.485	Carboxyl_trans,Sugar_tr
BGC0002547	M1279	59	2.264	2.264	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans,Sugar_tr
BGC0002547	M1538	296	-2.272	23.11	AS-PP-binding_c29,AS-ladderane_c25,FabA_c17
BGC0002547	M2301	903	7.681	7.681	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002547	MG1126_M1540_M1548	90	40.129	44.379	AS-PKS_AT_c36,AS-PP-binding_c29,AS-ladderane_c23,AS-ladderane_c25,AS-t2fas_c13,AS-t2fas_c2,DSBA,FabA_c17
BGC0002547	MG1127_M1539_M1553_M1584	345	12.868	46.358	AS-PP-binding_c29,AS-ladderane_c23,AS-ladderane_c25,AS-t2fas_c13,AS-t2fas_c2,DSBA,FabA_c17
BGC0002547	MG529_M0703_M1107	217	2.966	13.824	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans,DSBA
BGC0002547	MG534_M1402_M2238_M2261_M2265	1355	2.86	2.86	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002547	MG535_M1110_M1238_M2262_M2266	950	4.177	4.177	Biotin_carb_N;CPSase_L_D2;Biotin_carb_C;Biotin_lipoyl,Carboxyl_trans
BGC0002550	M0437	179	8.37	8.37	AS-DegT_DnrJ_EryC1_c15,NTP_transferase
BGC0002550	M0560	43	7.733	7.733	AS-MGT_c0,GDP_Man_Dehyd
BGC0002550	M0680	56	10.538	16.653	Methyltransf_13;Methyltransf_23;Methyltransf_14,Methyltransf_21,NTP_transferase
BGC0002550	M1090	59	10.581	10.581	AS-DegT_DnrJ_EryC1_c15,GDP_Man_Dehyd
BGC0002550	M1091	81	15.217	15.217	AS-DegT_DnrJ_EryC1_c15,AS-dTDP_sugar_isom_c2,Hexose_dehydrat
BGC0002550	M1182	117	7.646	14.024	AS-dTDP_sugar_isom_c2,GDP_Man_Dehyd,NTP_transferase
BGC0002550	MG1423_M1723_M1852	74	-6.585	0.731	AS-MGT_c4,Hexose_dehydrat
BGC0002550	MG1488_M0840_M1121	326	18.423	30.09	AS-MGT_c0,AS-MGT_c4,AS-dTDP_sugar_isom_c2,GDP_Man_Dehyd,Hexose_dehydrat
BGC0002550	MG1489_M1416_M1417	369	29.466	44.702	AS-DegT_DnrJ_EryC1_c15,AS-MGT_c0,AS-dTDP_sugar_isom_c2,GDP_Man_Dehyd,GFO_IDH_MocA_c21,Hexose_dehydrat,Methyltransf_13;Methyltransf_23;Methyltransf_14,NTP_transferase
BGC0002550	MG1887_M0366_M0416	424	-1.537	-1.537	Aldo_ket_red,Sugar_tr
BGC0002550	MG450_M0751_M2593_M2610	813	7.728	13.019	AS-MGT_c0,GDP_Man_Dehyd,NTP_transferase
BGC0002550	MG475_M1088_M1089	204	4.345	4.345	AS-DegT_DnrJ_EryC1_c15,GDP_Man_Dehyd
BGC0002552	M1193	49	7.159	20.838	3HCDH_N;3HCDH,AS-DegT_DnrJ_EryC1_c15,DHquinase_II,HAD_2_c30
BGC0002552	MG1314_M1251_M1842	399	11.441	11.441	3HCDH_N;3HCDH,AS-PP-binding_c23
BGC0002552	MG494_M1556_M1899_M1903_M1908_M1909_M1911_M1914_M1916_M1917	269	-1.697	41.871	AS-DHQ_synthase_c2,AS-DegT_DnrJ_EryC1_c15,Acetyltransf_2,DHquinase_II,GFO_IDH_MocA_c32;GFO_IDH_MocA_C,HAD_2_c30,ROK
BGC0002554	M0955	134	8.036	17.53	AS-fabH_c22,Aminotran_1_2,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002556	M0176	123	6.674	6.674	AS-MannoseP_isomer_c2,Polyketide_cyc2
BGC0002556	M0295	198	5.836	5.836	AS-MannoseP_isomer_c2,Methyltransf_2
BGC0002556	M0552	73	5.532	5.532	Aldedh,SBP_bac_1
BGC0002556	M0762	104	10.679	10.679	AS-tabtoxin_c0,Anthrone_oxy
BGC0002556	M2505	231	8.949	11.125	ABM_c6,AS-MannoseP_isomer_c2,AS-t2ks_c40,Cyclase_polyket
BGC0002556	MG1484_M0032_M2806_M2894	31	-93.284	-92.499	AS-t2ks_c40,SnoaL_4
BGC0002556	MG1787_M0501_M0502	474	6.14	6.14	AS-MannoseP_isomer_c2,Aldedh
BGC0002558	M0146	82	8.586	8.586	Aldo_ket_red,MDMPI_N
BGC0002558	M0910	107	6.201	6.201	Aldo_ket_red,FMN_red
BGC0002558	M1003	294	10.288	18.972	3HCDH_N;3HCDH,AS-ADH_N_c16;ADH_zinc_N_2,AS-fabH_c2
BGC0002558	M1068	405	6.422	6.422	Aldo_ket_red,Bac_luciferase
BGC0002558	M1331	254	7.108	7.108	AS-fabH_c2,Aldo_ket_red
BGC0002558	MG1357_M1293_M1551_M1552	336	-9.109	-7.832	AS-fabH_c2,Bac_luciferase,Carboxyl_trans
BGC0002558	MG1484_M0032_M2806_M2894	31	-93.284	-67.868	AS-ksIII_c2,AS-p450_c26,AS-p450_c29,Aldo_ket_red,Bac_luciferase,FMN_red
BGC0002558	MG1850_M0505_M0626	1246	4.101	7.24	Aldo_ket_red,Bac_luciferase,FMN_red
BGC0002558	MG1980_M1827_M1969_M1973_M1974_M1976_M1977	193	-44.001	-43.658	Aldo_ket_red,Carboxyl_trans
BGC0002559	M0560	43	7.733	7.733	AS-MGT_c0,GDP_Man_Dehyd
BGC0002559	M1854	31	-4.028	2.646	AS-DegT_DnrJ_EryC1_c47,Epimerase_c47
BGC0002559	MG1423_M1723_M1852	74	-6.585	0.757	AS-DegT_DnrJ_EryC1_c47,Epimerase_c47
BGC0002559	MG276_M2671_M2745_M2836	43	-20.984	-16.234	AS-MGT_c0,AS-p450_c27
BGC0002559	MG450_M0751_M2593_M2610	813	7.728	13.019	AS-MGT_c0,GDP_Man_Dehyd,NTP_transferase
BGC0002561	MG1069_M1051_M1791	411	7.936	11.877	AS-fabH_c3,HMG-CoA_red
BGC0002561	MG1071_M1270_M1743_M1789	672	-6.161	33.359	AS-fabH_c3,FMN_dh,GHMP_kinases_N;GHMP_kinases_C,GHMP_kinases_N;MDD_C,HMG-CoA_red
BGC0002561	MG830_M1441_M1444_M1450_M1451_M1455	446	3.872	33.16	AS-phzB_c0,Chorismate_bind_c1;GATase_c1,DAHP_synth_2_c8;DAHP_synth_2_c2,Isochorismatase_c21,Putative_PNPOx_c5;PNP_phzG_C_c0
BGC0002563	MG894_M2064_M2772_M2793	71	-12.631	5.137	AS-GrbD_c0,AS-GrbE_c0
BGC0002564	MG894_M2064_M2772_M2793	71	-12.631	5.137	AS-GrbD_c0,AS-GrbE_c0
BGC0002565	MG894_M2064_M2772_M2793	71	-12.631	26.865	AS-Condensation_c20;AS-AMP-binding_c38;AS-PP-binding_c36,AS-Condensation_c20;AS-AMP-binding_c38;AS-PP-binding_c43;AMP-binding_C_c29,AS-GrbD_c0,AS-GrbE_c0
BGC0002567	MG1162_M0489_M0995	227	2.859	17.561	AS-Orn_Arg_deC_N_c11;AS-Orn_DAP_Arg_deC_c12,OCD_Mu_crystall,TauD_c9
BGC0002568	MG1162_M0489_M0995	227	2.859	23.331	AS-Orn_Arg_deC_N_c11;AS-Orn_DAP_Arg_deC_c12,OCD_Mu_crystall,PALP,TauD_c9
BGC0002568	MG1176_M0837_M0950_M0951_M0997_M1000_M1001	2290	8.092	8.092	OCD_Mu_crystall,PALP
BGC0002569	M1201	124	-2.166	31.754	AS-Condensation_c34;AS-AMP-binding_c38;AS-PP-binding_c43,AS-Orn_monoox_c0,AS-TBH_Asp_c2,Acetyltransf_8
BGC0002570	M1448	366	11.311	25.788	AS-IPL_c2,Chorismate_bind_c6,GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002570	MG757_M1438_M1452_M1836	671	1.671	32.119	AS-AMP-binding_c48,AS-IPL_c2,Chorismate_bind_c6,GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002575	M0954	1108	-1.999	11.897	AS-PF13471_c2,AS-Stand_Alone_Lasso_RRE_c0
BGC0002587	M0343	128	1.822	6.193	AS-fabH_c2,Thioesterase_c35
BGC0002587	M0627	29	3.086	3.086	AS-p450_c9,Thioesterase_c35
BGC0002587	M0870	293	8.943	8.943	AS-fabH_c2,Thioesterase_c35
BGC0002587	M1091	81	15.217	15.217	AS-DegT_DnrJ_EryC1_c15,AS-dTDP_sugar_isom_c2,Hexose_dehydrat
BGC0002587	MG1357_M1293_M1551_M1552	336	-9.109	-8.814	AS-fabH_c2,Thioesterase_c35
BGC0002587	MG1423_M1723_M1852	74	-6.585	0.404	AS-DegT_DnrJ_EryC1_c47,Hexose_dehydrat
BGC0002587	MG1488_M0840_M1121	326	18.423	18.423	AS-MGT_c0,AS-dTDP_sugar_isom_c2,Hexose_dehydrat
BGC0002587	MG1490_M0790_M1414	198	24.625	32.434	AS-DegT_DnrJ_EryC1_c47,AS-MGT_c0,AS-dTDP_sugar_isom_c2,GFO_IDH_MocA_c21,Hexose_dehydrat
BGC0002587	MG276_M2671_M2745_M2836	43	-20.984	-16.234	AS-MGT_c0,AS-p450_c27
BGC0002587	MG476_M0463_M1027	192	9.949	9.949	AS-DegT_DnrJ_EryC1_c15,Thioesterase_c35
BGC0002588	M0293	70	8.12	8.12	Beta-lactamase,OCD_Mu_crystall
BGC0002588	M0474	242	8.202	8.202	Aminotran_1_2,OCD_Mu_crystall
BGC0002588	M1321	209	9.541	9.541	Aminotran_1_2,TauD_c9
BGC0002588	MG1162_M0489_M0995	227	2.859	6.171	OCD_Mu_crystall,TauD_c9
BGC0002588	MG403_M1476_M1496_M2005	63	-41.918	-24.911	Aminotran_1_2,TauD_c9
BGC0002591	MG276_M2671_M2745_M2836	43	-20.984	-13.917	AS-p450_c27,AS-p450_c35
BGC0002613	M1448	366	11.311	11.311	GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002613	MG757_M1438_M1452_M1836	671	1.671	15.643	AS-AMP-binding_c48,GFO_IDH_MocA_c1,Thioesterase_c3
BGC0002620	MG545_M2523_M2524_M2544_M2563_M2565_M2566	728	-2.771	12.816	AS-IucA_IucC_c3,Acetyltransf_8,Lys_Orn_oxgnase_c8,Pyridoxal_deC
BGC0002620	MG547_M1280_M2554_M2621	1285	-3.467	22.264	AS-IucA_IucC_c3,Acetyltransf_8,Lys_Orn_oxgnase_c8,Pyridoxal_deC
BGC0002633	M1194	180	0.416	19.615	AS-Aminotran_3_c49,Acetyltransf_8,Lys_Orn_oxgnase_c9
BGC0002633	M1730	120	12.896	32.357	AS-Aminotran_3_c49,AS-IucA_IucC_c45,Acetyltransf_8,Lys_Orn_oxgnase_c9,Pyridoxal_deC
BGC0002633	M2626	261	-0.865	13.968	Lys_Orn_oxgnase_c9,Pyridoxal_deC
BGC0002633	MG547_M1280_M2554_M2621	1285	-3.467	7.567	Acetyltransf_8,Pyridoxal_deC
BGC0002634	M0437	179	8.37	8.37	AS-DegT_DnrJ_EryC1_c15,NTP_transferase
BGC0002634	M0712	147	10.472	10.472	AS-AMP-binding_c38,AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3
BGC0002634	M1199	295	4.574	19.752	AS-Orn_Arg_deC_N_c0;AS-Orn_DAP_Arg_deC_c3,B12-binding_c2,Met_asp_mut_E
BGC0002634	MG1200_M1237_M2686_M2732	609	2.048	12.859	B12-binding_c2,Met_asp_mut_E
BGC0002634	MG1887_M0366_M0416	424	-1.537	2.905	AS-PF00561,Aldo_ket_red
BGC0002634	MG1888_M0195_M0251	288	-9.164	7.056	AS-PF00561,Aldo_ket_red
BGC0002637	M0231	106	6.641	6.641	CoA_transf_3,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002637	M0955	134	8.036	8.036	Aminotran_1_2,TPP_enzyme_N;TPP_enzyme_M;TPP_enzyme_C
BGC0002637	M2114	79	13.672	22.914	AS-Trp_halogenase_c8,DAHP_snth_FXD;DAHP_synth_1,PDH_N;PDH_C
BGC0002637	M2116	130	11.27	27.254	AS-Trp_halogenase_c8,DAHP_snth_FXD;DAHP_synth_1,FMN_dh,PDH_N;PDH_C
BGC0002637	MG190_M0591_M0606	63	1.814	3.376	CoA_transf_3,FMN_dh
BGC0002637	MG389_M1921_M1922	411	5.228	21.923	AS-Trp_halogenase_c8,Aminotran_1_2,FMN_dh,PDH_N;PDH_C
BGC0002638	M0884	36	21.168	29.751	AS-Trp_halogenase_c8,AS-p450_c9,FMN_dh,PDH_N;PDH_C,PG_binding_1
BGC0002638	M2114	79	13.672	18.948	AS-Trp_halogenase_c8,PDH_N;PDH_C,PG_binding_1
